519	311
537	311
537	312
545	312
545	313
553	313
553	314
561	314
561	315
569	315
569	316
576	316
576	317
584	317
584	318
590	318
590	319
595	319
595	320
599	320
599	321
602	321
602	322
605	322
605	323
607	323
607	324
609	324
609	325
611	325
611	326
613	326
613	327
614	327
614	328
616	328
616	329
619	329
619	330
623	330
623	331
631	331
631	332
638	332
638	333
644	333
644	334
650	334
650	333
657	333
657	332
663	332
663	331
669	331
669	330
674	330
674	331
680	331
680	332
683	332
683	333
685	333
685	334
687	334
687	335
690	335
690	336
692	336
692	337
694	337
694	338
695	338
695	339
697	339
697	340
698	340
698	341
700	341
700	342
701	342
701	343
702	343
702	344
703	344
703	345
704	345
704	346
705	346
705	347
706	347
706	348
707	348
707	349
708	349
708	350
709	350
709	351
710	351
710	352
711	352
711	353
712	353
712	354
713	354
713	355
714	355
714	356
715	356
715	358
716	358
716	359
717	359
717	360
718	360
718	361
719	361
719	362
720	362
720	363
721	363
721	365
722	365
722	366
723	366
723	368
724	368
724	370
725	370
725	371
726	371
726	373
727	373
727	374
728	374
728	376
729	376
729	378
730	378
730	380
731	380
731	382
732	382
732	385
733	385
733	387
734	387
734	389
735	389
735	391
736	391
736	393
737	393
737	395
738	395
738	398
739	398
739	400
740	400
740	403
741	403
741	405
742	405
742	408
743	408
743	413
744	413
744	423
743	423
743	428
742	428
742	432
741	432
741	435
740	435
740	438
739	438
739	442
738	442
738	449
737	449
737	457
736	457
736	464
735	464
735	470
734	470
734	474
733	474
733	477
732	477
732	480
731	480
731	483
730	483
730	485
729	485
729	487
728	487
728	489
727	489
727	492
726	492
726	494
725	494
725	496
724	496
724	497
723	497
723	499
722	499
722	500
721	500
721	502
720	502
720	503
719	503
719	504
718	504
718	506
717	506
717	507
716	507
716	508
715	508
715	509
714	509
714	510
713	510
713	512
712	512
712	513
711	513
711	514
710	514
710	515
709	515
709	516
708	516
708	517
707	517
707	518
706	518
706	519
705	519
705	520
704	520
704	521
703	521
703	522
702	522
702	523
701	523
701	525
700	525
700	526
698	526
698	527
697	527
697	528
696	528
696	529
695	529
695	530
694	530
694	531
693	531
693	532
692	532
692	533
691	533
691	534
690	534
690	535
689	535
689	536
688	536
688	537
686	537
686	538
685	538
685	539
684	539
684	540
683	540
683	541
682	541
682	542
681	542
681	543
680	543
680	544
679	544
679	546
678	546
678	547
677	547
677	548
676	548
676	549
675	549
675	550
674	550
674	551
673	551
673	552
672	552
672	553
671	553
671	555
669	555
669	556
668	556
668	557
667	557
667	558
666	558
666	559
664	559
664	560
662	560
662	561
661	561
661	562
660	562
660	563
658	563
658	564
657	564
657	565
655	565
655	566
653	566
653	567
652	567
652	568
650	568
650	569
648	569
648	570
647	570
647	571
646	571
646	572
644	572
644	573
642	573
642	574
640	574
640	575
638	575
638	576
636	576
636	577
635	577
635	578
633	578
633	579
631	579
631	580
630	580
630	581
628	581
628	582
626	582
626	583
625	583
625	584
623	584
623	585
621	585
621	586
620	586
620	587
619	587
619	588
618	588
618	589
616	589
616	590
615	590
615	591
614	591
614	592
613	592
613	594
612	594
612	595
611	595
611	596
610	596
610	598
609	598
609	599
608	599
608	600
607	600
607	601
606	601
606	603
605	603
605	604
604	604
604	606
603	606
603	607
602	607
602	609
601	609
601	610
600	610
600	612
599	612
599	613
598	613
598	615
597	615
597	616
596	616
596	618
595	618
595	619
594	619
594	621
593	621
593	623
592	623
592	625
591	625
591	626
590	626
590	628
589	628
589	630
588	630
588	631
587	631
587	633
586	633
586	634
585	634
585	636
584	636
584	637
583	637
583	638
582	638
582	640
581	640
581	641
580	641
580	642
578	642
578	643
577	643
577	644
576	644
576	645
574	645
574	646
573	646
573	647
572	647
572	648
571	648
571	649
570	649
570	650
568	650
568	651
567	651
567	652
565	652
565	653
564	653
564	654
562	654
562	655
560	655
560	656
557	656
557	657
553	657
553	658
549	658
549	659
546	659
546	660
518	660
518	659
510	659
510	658
507	658
507	657
503	657
503	656
500	656
500	655
495	655
495	654
492	654
492	653
490	653
490	652
488	652
488	651
486	651
486	650
484	650
484	649
482	649
482	648
481	648
481	647
480	647
480	646
479	646
479	645
478	645
478	644
477	644
477	642
476	642
476	641
475	641
475	640
474	640
474	639
473	639
473	638
472	638
472	637
471	637
471	636
470	636
470	635
469	635
469	633
468	633
468	632
467	632
467	630
466	630
466	629
465	629
465	627
464	627
464	625
463	625
463	624
462	624
462	622
461	622
461	621
460	621
460	619
459	619
459	617
458	617
458	615
457	615
457	612
456	612
456	610
455	610
455	607
454	607
454	603
453	603
453	600
452	600
452	597
451	597
451	594
450	594
450	591
449	591
449	587
448	587
448	584
447	584
447	580
446	580
446	578
445	578
445	575
444	575
444	573
443	573
443	571
442	571
442	570
441	570
441	568
440	568
440	566
439	566
439	564
438	564
438	561
437	561
437	559
436	559
436	557
435	557
435	555
434	555
434	553
433	553
433	550
432	550
432	548
431	548
431	546
430	546
430	543
429	543
429	541
428	541
428	539
427	539
427	537
426	537
426	535
425	535
425	533
424	533
424	530
423	530
423	526
422	526
422	524
421	524
421	521
420	521
420	518
419	518
419	515
418	515
418	511
417	511
417	505
416	505
416	501
415	501
415	496
414	496
414	491
413	491
413	473
414	473
414	468
415	468
415	446
416	446
416	425
415	425
415	419
414	419
414	414
413	414
413	402
412	402
412	385
413	385
413	381
414	381
414	370
415	370
415	366
416	366
416	364
417	364
417	362
418	362
418	361
419	361
419	359
420	359
420	358
421	358
421	356
422	356
422	354
423	354
423	352
424	352
424	351
425	351
425	349
426	349
426	348
427	348
427	347
428	347
428	346
429	346
429	345
430	345
430	344
431	344
431	343
432	343
432	342
433	342
433	341
434	341
434	340
436	340
436	339
437	339
437	338
439	338
439	337
440	337
440	336
441	336
441	335
442	335
442	334
443	334
443	333
444	333
444	332
446	332
446	331
447	331
447	330
449	330
449	329
450	329
450	328
452	328
452	327
454	327
454	326
455	326
455	325
457	325
457	324
459	324
459	323
461	323
461	322
464	322
464	321
467	321
467	320
470	320
470	319
473	319
473	318
476	318
476	317
479	317
479	316
484	316
484	315
487	315
487	314
491	314
491	313
496	313
496	312
502	312
502	311
512	311
512	310
519	310
