187	744
195	744
195	745
201	745
201	746
205	746
205	747
208	747
208	748
212	748
212	749
216	749
216	750
219	750
219	751
223	751
223	752
226	752
226	753
229	753
229	754
231	754
231	755
234	755
234	756
236	756
236	757
238	757
238	758
240	758
240	759
242	759
242	760
244	760
244	761
246	761
246	762
248	762
248	763
250	763
250	764
252	764
252	765
254	765
254	766
256	766
256	767
258	767
258	768
260	768
260	769
261	769
261	770
262	770
262	771
264	771
264	772
265	772
265	773
267	773
267	774
268	774
268	775
270	775
270	776
271	776
271	777
272	777
272	778
273	778
273	779
274	779
274	780
276	780
276	781
277	781
277	782
278	782
278	783
279	783
279	784
280	784
280	785
281	785
281	786
282	786
282	787
283	787
283	788
284	788
284	789
285	789
285	790
286	790
286	791
287	791
287	792
288	792
288	793
289	793
289	794
290	794
290	795
291	795
291	796
292	796
292	797
293	797
293	799
294	799
294	800
295	800
295	801
296	801
296	803
297	803
297	804
298	804
298	806
299	806
299	808
300	808
300	809
301	809
301	811
302	811
302	813
303	813
303	815
304	815
304	816
305	816
305	818
306	818
306	820
307	820
307	821
308	821
308	822
309	822
309	824
310	824
310	826
311	826
311	828
312	828
312	830
313	830
313	831
314	831
314	833
315	833
315	835
316	835
316	838
317	838
317	840
318	840
318	843
319	843
319	846
320	846
320	849
321	849
321	852
322	852
322	855
323	855
323	858
324	858
324	861
325	861
325	864
326	864
326	867
327	867
327	871
328	871
328	880
329	880
329	911
328	911
328	919
327	919
327	922
326	922
326	926
325	926
325	929
324	929
324	932
323	932
323	935
322	935
322	938
321	938
321	940
320	940
320	942
319	942
319	944
318	944
318	946
317	946
317	948
316	948
316	950
315	950
315	951
314	951
314	953
313	953
313	955
312	955
312	956
311	956
311	957
310	957
310	959
309	959
309	960
308	960
308	961
307	961
307	962
306	962
306	964
305	964
305	965
304	965
304	966
303	966
303	968
302	968
302	969
301	969
301	970
300	970
300	971
299	971
299	972
298	972
298	973
297	973
297	974
296	974
296	975
295	975
295	976
294	976
294	977
293	977
293	978
292	978
292	980
290	980
290	981
289	981
289	982
288	982
288	983
287	983
287	984
286	984
286	985
285	985
285	986
283	986
283	987
282	987
282	988
281	988
281	989
280	989
280	990
278	990
278	991
277	991
277	992
276	992
276	993
275	993
275	994
273	994
273	995
272	995
272	996
270	996
270	997
269	997
269	998
267	998
267	999
265	999
265	1000
263	1000
263	1001
262	1001
262	1002
260	1002
260	1003
258	1003
258	1004
256	1004
256	1005
254	1005
254	1006
252	1006
252	1007
250	1007
250	1008
247	1008
247	1009
245	1009
245	1010
242	1010
242	1011
239	1011
239	1012
236	1012
236	1013
233	1013
233	1014
230	1014
230	1015
226	1015
226	1016
222	1016
222	1017
219	1017
219	1018
214	1018
214	1019
210	1019
210	1020
203	1020
203	1021
193	1021
193	1022
185	1022
185	1023
175	1023
175	1024
164	1024
164	1023
152	1023
152	1022
146	1022
146	1021
136	1021
136	1020
132	1020
132	1019
128	1019
128	1018
124	1018
124	1017
120	1017
120	1016
117	1016
117	1015
114	1015
114	1014
112	1014
112	1013
110	1013
110	1012
108	1012
108	1011
106	1011
106	1010
104	1010
104	1009
102	1009
102	1008
100	1008
100	1007
98	1007
98	1006
96	1006
96	1005
94	1005
94	1004
93	1004
93	1003
91	1003
91	1002
89	1002
89	1001
87	1001
87	1000
86	1000
86	999
84	999
84	998
83	998
83	997
82	997
82	996
80	996
80	995
79	995
79	994
78	994
78	993
77	993
77	992
75	992
75	991
74	991
74	990
73	990
73	989
72	989
72	988
71	988
71	987
70	987
70	986
69	986
69	985
68	985
68	984
67	984
67	983
66	983
66	982
65	982
65	981
64	981
64	979
63	979
63	978
62	978
62	977
61	977
61	976
60	976
60	975
59	975
59	974
58	974
58	972
57	972
57	971
56	971
56	969
55	969
55	968
54	968
54	966
53	966
53	965
52	965
52	963
51	963
51	961
50	961
50	960
49	960
49	958
48	958
48	956
47	956
47	954
46	954
46	952
45	952
45	949
44	949
44	947
43	947
43	944
42	944
42	942
41	942
41	939
40	939
40	935
39	935
39	931
38	931
38	927
37	927
37	920
36	920
36	896
37	896
37	885
38	885
38	878
39	878
39	873
40	873
40	869
41	869
41	865
42	865
42	861
43	861
43	857
44	857
44	852
45	852
45	849
46	849
46	845
47	845
47	842
48	842
48	839
49	839
49	837
50	837
50	834
51	834
51	832
52	832
52	830
53	830
53	827
54	827
54	825
55	825
55	823
56	823
56	821
57	821
57	819
58	819
58	817
59	817
59	815
60	815
60	814
61	814
61	812
62	812
62	811
63	811
63	809
64	809
64	807
65	807
65	806
66	806
66	804
67	804
67	803
68	803
68	801
69	801
69	800
70	800
70	798
71	798
71	797
72	797
72	796
73	796
73	794
74	794
74	793
75	793
75	792
76	792
76	791
77	791
77	789
78	789
78	788
79	788
79	787
80	787
80	786
81	786
81	785
82	785
82	784
83	784
83	783
84	783
84	782
85	782
85	781
86	781
86	780
87	780
87	779
88	779
88	778
89	778
89	777
90	777
90	776
91	776
91	775
92	775
92	774
94	774
94	773
95	773
95	772
96	772
96	771
98	771
98	770
99	770
99	769
101	769
101	768
102	768
102	767
104	767
104	766
105	766
105	765
106	765
106	764
107	764
107	763
109	763
109	762
111	762
111	761
112	761
112	760
114	760
114	759
116	759
116	758
118	758
118	757
120	757
120	756
122	756
122	755
123	755
123	754
125	754
125	753
127	753
127	752
129	752
129	751
132	751
132	750
136	750
136	749
139	749
139	748
141	748
141	747
144	747
144	746
149	746
149	745
154	745
154	744
159	744
159	743
187	743
