224	691
233	691
233	692
237	692
237	693
240	693
240	694
244	694
244	695
247	695
247	696
250	696
250	697
252	697
252	698
253	698
253	699
255	699
255	700
256	700
256	701
257	701
257	702
258	702
258	703
259	703
259	704
260	704
260	705
261	705
261	706
263	706
263	707
264	707
264	708
265	708
265	709
266	709
266	710
267	710
267	711
268	711
268	712
269	712
269	713
270	713
270	714
271	714
271	716
272	716
272	717
273	717
273	718
274	718
274	719
275	719
275	720
276	720
276	722
277	722
277	723
278	723
278	724
279	724
279	725
280	725
280	727
281	727
281	728
282	728
282	730
283	730
283	732
284	732
284	733
285	733
285	735
286	735
286	737
287	737
287	739
288	739
288	741
289	741
289	744
290	744
290	747
291	747
291	751
292	751
292	757
293	757
293	760
294	760
294	763
295	763
295	765
296	765
296	767
297	767
297	770
298	770
298	774
299	774
299	778
300	778
300	783
301	783
301	788
302	788
302	793
303	793
303	801
304	801
304	818
305	818
305	826
304	826
304	840
303	840
303	845
302	845
302	848
301	848
301	850
300	850
300	855
299	855
299	858
298	858
298	860
297	860
297	862
296	862
296	863
295	863
295	866
294	866
294	868
293	868
293	869
292	869
292	870
291	870
291	872
290	872
290	873
289	873
289	875
288	875
288	876
287	876
287	877
286	877
286	879
285	879
285	880
284	880
284	881
283	881
283	882
281	882
281	883
280	883
280	884
279	884
279	885
278	885
278	886
277	886
277	887
276	887
276	889
275	889
275	890
274	890
274	891
273	891
273	892
272	892
272	893
271	893
271	894
270	894
270	895
269	895
269	896
268	896
268	897
267	897
267	899
266	899
266	900
265	900
265	901
264	901
264	903
263	903
263	904
262	904
262	905
261	905
261	907
260	907
260	908
259	908
259	909
258	909
258	910
257	910
257	911
256	911
256	913
255	913
255	914
254	914
254	915
253	915
253	916
252	916
252	917
251	917
251	918
250	918
250	919
249	919
249	920
248	920
248	921
247	921
247	922
245	922
245	923
244	923
244	924
242	924
242	925
240	925
240	926
237	926
237	927
235	927
235	928
232	928
232	929
229	929
229	930
225	930
225	931
222	931
222	932
218	932
218	933
215	933
215	934
210	934
210	935
195	935
195	934
187	934
187	933
182	933
182	932
180	932
180	931
177	931
177	930
175	930
175	929
173	929
173	928
171	928
171	927
169	927
169	926
168	926
168	925
166	925
166	924
164	924
164	923
162	923
162	922
161	922
161	921
159	921
159	920
157	920
157	919
156	919
156	918
155	918
155	917
153	917
153	916
152	916
152	915
150	915
150	914
148	914
148	913
147	913
147	912
146	912
146	911
145	911
145	910
144	910
144	908
143	908
143	907
142	907
142	906
141	906
141	905
140	905
140	903
139	903
139	902
138	902
138	901
137	901
137	900
136	900
136	899
135	899
135	898
134	898
134	897
133	897
133	896
132	896
132	895
131	895
131	894
130	894
130	893
129	893
129	892
127	892
127	891
126	891
126	890
125	890
125	889
123	889
123	888
122	888
122	887
121	887
121	886
120	886
120	885
119	885
119	884
118	884
118	883
117	883
117	881
116	881
116	880
115	880
115	879
114	879
114	878
113	878
113	877
112	877
112	875
111	875
111	874
110	874
110	872
109	872
109	870
108	870
108	868
107	868
107	865
106	865
106	863
105	863
105	860
104	860
104	856
103	856
103	852
102	852
102	847
101	847
101	842
100	842
100	827
101	827
101	820
102	820
102	807
101	807
101	803
100	803
100	800
99	800
99	796
98	796
98	792
97	792
97	787
96	787
96	780
95	780
95	767
96	767
96	758
97	758
97	740
98	740
98	737
99	737
99	735
100	735
100	734
101	734
101	733
102	733
102	732
104	732
104	731
105	731
105	729
106	729
106	728
107	728
107	726
108	726
108	724
109	724
109	722
110	722
110	720
111	720
111	719
112	719
112	717
113	717
113	716
114	716
114	715
115	715
115	713
116	713
116	712
117	712
117	711
118	711
118	710
120	710
120	709
121	709
121	708
122	708
122	707
123	707
123	706
124	706
124	705
126	705
126	704
127	704
127	703
129	703
129	702
131	702
131	701
132	701
132	700
134	700
134	699
136	699
136	698
138	698
138	697
140	697
140	696
143	696
143	695
146	695
146	694
149	694
149	693
152	693
152	692
157	692
157	691
168	691
168	692
173	692
173	693
177	693
177	694
193	694
193	693
202	693
202	692
207	692
207	691
211	691
211	690
224	690
