667	677
671	677
671	678
673	678
673	679
676	679
676	680
678	680
678	681
679	681
679	682
681	682
681	683
683	683
683	684
684	684
684	685
686	685
686	686
688	686
688	687
690	687
690	688
692	688
692	689
693	689
693	690
694	690
694	691
696	691
696	692
697	692
697	693
698	693
698	694
699	694
699	695
700	695
700	696
701	696
701	697
702	697
702	698
703	698
703	699
704	699
704	701
705	701
705	702
706	702
706	703
707	703
707	705
708	705
708	706
709	706
709	708
710	708
710	709
711	709
711	711
712	711
712	712
713	712
713	714
714	714
714	715
715	715
715	717
716	717
716	719
717	719
717	721
718	721
718	723
719	723
719	725
720	725
720	727
721	727
721	730
722	730
722	733
723	733
723	736
724	736
724	740
725	740
725	744
726	744
726	748
727	748
727	750
728	750
728	752
729	752
729	754
730	754
730	756
731	756
731	758
732	758
732	760
733	760
733	762
734	762
734	765
735	765
735	768
736	768
736	773
737	773
737	782
738	782
738	792
737	792
737	801
736	801
736	811
737	811
737	813
738	813
738	817
739	817
739	820
740	820
740	823
741	823
741	825
742	825
742	827
743	827
743	829
744	829
744	830
745	830
745	831
746	831
746	832
747	832
747	833
748	833
748	836
749	836
749	839
750	839
750	847
749	847
749	850
748	850
748	853
747	853
747	855
746	855
746	858
745	858
745	860
744	860
744	861
743	861
743	862
742	862
742	864
741	864
741	865
739	865
739	866
738	866
738	867
737	867
737	868
736	868
736	869
734	869
734	870
733	870
733	871
731	871
731	872
730	872
730	873
728	873
728	874
726	874
726	875
723	875
723	876
719	876
719	877
713	877
713	876
709	876
709	875
704	875
704	876
702	876
702	877
701	877
701	879
700	879
700	881
699	881
699	884
698	884
698	887
697	887
697	894
696	894
696	899
695	899
695	902
694	902
694	905
693	905
693	907
692	907
692	909
691	909
691	911
690	911
690	913
689	913
689	915
688	915
688	917
687	917
687	918
686	918
686	920
685	920
685	922
684	922
684	923
683	923
683	924
682	924
682	925
681	925
681	926
680	926
680	927
679	927
679	928
678	928
678	929
676	929
676	930
674	930
674	931
672	931
672	932
669	932
669	933
666	933
666	934
663	934
663	935
660	935
660	936
657	936
657	937
655	937
655	938
653	938
653	939
651	939
651	940
650	940
650	941
649	941
649	942
647	942
647	943
646	943
646	944
644	944
644	945
642	945
642	946
639	946
639	947
635	947
635	948
627	948
627	949
606	949
606	948
600	948
600	947
596	947
596	946
593	946
593	945
589	945
589	944
586	944
586	943
584	943
584	942
582	942
582	941
580	941
580	940
578	940
578	939
576	939
576	938
574	938
574	937
572	937
572	936
570	936
570	935
569	935
569	934
568	934
568	933
567	933
567	932
565	932
565	931
564	931
564	930
563	930
563	929
562	929
562	928
561	928
561	927
560	927
560	925
559	925
559	924
558	924
558	923
557	923
557	922
556	922
556	920
555	920
555	919
554	919
554	918
553	918
553	916
552	916
552	915
550	915
550	914
549	914
549	913
547	913
547	912
545	912
545	911
543	911
543	910
541	910
541	909
539	909
539	908
536	908
536	907
534	907
534	906
533	906
533	905
532	905
532	904
531	904
531	903
530	903
530	902
529	902
529	901
528	901
528	900
527	900
527	899
525	899
525	898
524	898
524	897
523	897
523	896
522	896
522	895
521	895
521	894
519	894
519	892
518	892
518	891
517	891
517	890
516	890
516	889
515	889
515	887
514	887
514	885
513	885
513	881
512	881
512	877
511	877
511	875
510	875
510	874
509	874
509	873
508	873
508	872
507	872
507	871
505	871
505	870
504	870
504	869
502	869
502	868
501	868
501	867
499	867
499	866
497	866
497	865
495	865
495	864
491	864
491	865
489	865
489	866
487	866
487	867
485	867
485	868
483	868
483	869
480	869
480	870
476	870
476	871
467	871
467	870
463	870
463	869
461	869
461	868
459	868
459	867
457	867
457	866
456	866
456	865
455	865
455	864
454	864
454	863
453	863
453	862
452	862
452	861
451	861
451	860
450	860
450	859
449	859
449	858
448	858
448	857
447	857
447	856
446	856
446	855
444	855
444	854
438	854
438	855
435	855
435	856
432	856
432	857
424	857
424	856
421	856
421	855
419	855
419	854
417	854
417	853
416	853
416	852
415	852
415	851
414	851
414	850
413	850
413	849
412	849
412	848
411	848
411	847
410	847
410	845
409	845
409	843
408	843
408	839
407	839
407	836
406	836
406	832
405	832
405	829
404	829
404	826
403	826
403	822
402	822
402	808
401	808
401	805
400	805
400	804
399	804
399	803
398	803
398	802
397	802
397	801
396	801
396	799
395	799
395	798
394	798
394	796
393	796
393	794
392	794
392	791
391	791
391	788
390	788
390	768
391	768
391	764
392	764
392	760
393	760
393	757
394	757
394	754
395	754
395	751
396	751
396	749
397	749
397	747
398	747
398	745
399	745
399	743
400	743
400	741
401	741
401	740
402	740
402	739
403	739
403	737
404	737
404	736
405	736
405	735
406	735
406	734
407	734
407	733
408	733
408	732
409	732
409	731
410	731
410	730
412	730
412	729
413	729
413	728
414	728
414	727
416	727
416	726
417	726
417	725
418	725
418	724
420	724
420	723
421	723
421	722
423	722
423	721
424	721
424	720
426	720
426	719
428	719
428	718
429	718
429	717
431	717
431	716
433	716
433	715
435	715
435	714
437	714
437	713
439	713
439	712
442	712
442	711
446	711
446	710
449	710
449	709
468	709
468	708
469	708
469	706
470	706
470	704
471	704
471	701
472	701
472	699
473	699
473	698
474	698
474	696
475	696
475	695
476	695
476	694
477	694
477	693
478	693
478	692
479	692
479	691
480	691
480	690
481	690
481	689
483	689
483	688
485	688
485	687
487	687
487	686
491	686
491	685
495	685
495	684
499	684
499	685
504	685
504	686
508	686
508	687
516	687
516	686
518	686
518	685
520	685
520	684
522	684
522	683
524	683
524	682
526	682
526	681
531	681
531	680
539	680
539	679
552	679
552	680
556	680
556	681
559	681
559	682
561	682
561	683
563	683
563	684
566	684
566	685
572	685
572	686
576	686
576	687
578	687
578	688
581	688
581	689
583	689
583	690
585	690
585	691
587	691
587	692
588	692
588	693
590	693
590	694
592	694
592	695
594	695
594	696
596	696
596	697
598	697
598	698
600	698
600	699
602	699
602	700
608	700
608	699
610	699
610	698
612	698
612	697
614	697
614	696
616	696
616	695
617	695
617	694
618	694
618	693
619	693
619	691
620	691
620	690
621	690
621	689
623	689
623	688
624	688
624	687
625	687
625	686
627	686
627	685
628	685
628	684
630	684
630	683
632	683
632	682
633	682
633	681
635	681
635	680
636	680
636	679
639	679
639	678
641	678
641	677
653	677
653	676
667	676
